-1.79402,-1.58308,-0.88258,-1.23407,-1.52361
0.56465,-0.74486,-0.11786,0.24344,-0.19314
-1.59416,-0.5231,-1.45084,-1.41441,0.21832
0.71397,0.63382,0.18332,0.33179,0.37296
1.26008,1.03519,-1.01166,-0.64528,1.26391
-0.54861,-0.95133,-0.25679,-1.21219,-0.08604
0.23255,-2.13713,0.36793,-1.08072,-0.11638
-0.04538,-1.72566,-0.74052,2.16397,2.33732
1.5434,1.01036,1.95751,2.15914,2.71889
0.40166,-0.44271,0.19524,0.97166,-0.61808
1.57513,-1.22697,0.15935,1.5453,-0.50695
-0.93256,0.05783,0.66693,0.11045,-0.43168
1.35338,-0.46876,0.61447,1.67437,0.86012
-0.84112,-1.67551,-2.88375,-0.23579,-0.14514
-1.10822,-1.27031,-1.98867,-2.04201,0.62368
0.10977,-2.45343,0.73379,0.22218,1.09189
-0.04208,0.62391,1.72698,-0.76376,1.59884
0.23939,-0.51693,-1.81343,0.22495,-1.1296
-1.4882,-2.10132,-1.8465,-1.08018,-1.12087
0.45166,0.56607,0.45099,-1.89301,2.62142
-1.13014,0.65037,0.70141,0.37472,-1.29581
-1.13366,-0.56796,-1.08864,0.90331,-0.33541
-0.02722,0.55963,0.37713,-0.29268,1.05229
1.07904,0.61648,0.29498,0.61187,0.25662
-2.02611,-0.12222,-1.54681,-1.48736,0.03865
0.00975,-0.09673,0.70111,1.33867,-0.93933
0.22743,-0.07271,0.52348,-0.8256,-1.1692
0.63912,-0.53234,0.17156,0.9918,-1.41274
1.43723,1.56795,1.30538,1.89202,0.42655
-1.45355,-0.58912,0.21813,0.50167,-0.63645
2.68012,3.81086,1.94348,1.36638,-0.02838
0.47577,-0.03766,1.2824,1.74464,-0.53875
-0.63422,0.56737,-0.00353,-0.30511,1.52783
0.37999,-0.85346,-0.87305,1.04776,0.10433
0.42902,0.71452,1.44292,0.05516,-0.91452
2.7394,2.74188,1.29443,1.76657,-0.92062
-1.83259,-0.19148,0.28915,1.60197,-3.48639
-0.33227,-1.41884,-0.31273,1.2543,-1.69029
0.32789,-0.37552,-1.02216,0.23989,-1.06387
-0.14244,-2.48877,-2.98259,-0.07786,-0.31649
1.07743,0.27776,-0.17962,0.63395,2.87252
-1.74178,-1.38612,-1.18649,-1.7052,0.07302
-0.61357,-0.3615,-1.65917,-1.00621,0.46417
0.78778,1.00605,1.40427,0.51952,0.23146
0.35353,0.16299,-0.81845,-0.04292,-1.61368
-0.37396,0.21404,-1.63676,-1.12855,-0.3359
-0.4919,-0.15109,-0.43448,-1.62126,-2.11553
-0.2,0.31602,1.27928,0.98043,-0.83377
-0.1675,1.04765,0.6168,1.14948,-1.00111
-1.55248,-0.6327,-1.11795,-1.55863,-0.34532
-2.16884,-2.58343,-2.4988,-1.98768,0.54147
0.14461,-0.42299,-1.18912,0.36481,0.96294
-0.37036,-2.08435,0.16025,0.36174,-0.28287
-0.13453,0.22396,-0.03612,0.8251,-0.06871
-2.01649,-0.75395,-1.15059,-0.85613,-0.72803
-2.27562,-3.35823,-4.36717,-1.47085,0.159
-0.33229,0.40729,0.49649,-0.52888,1.91082
0.63404,0.22788,-0.10946,1.4826,-0.03574
-0.00772,1.37524,1.00316,-1.06478,0.15274
1.69507,2.63241,2.76773,-0.08071,0.19457
-0.70806,-0.37259,-0.15787,0.03226,-1.69734
-0.20587,-0.7665,0.27343,0.9617,0.01978
-1.35663,-0.28883,-0.74463,-1.74887,-0.48222
-0.60725,0.58719,-0.05443,-0.94399,0.68174
0.7308,-0.44266,2.74703,-0.46659,0.03806
0.59622,0.85516,0.31193,-0.12654,0.77846
-0.93391,-0.91452,-1.34854,0.52803,-0.75708
0.41535,-0.72513,0.14047,0.24674,-1.0806
0.82246,0.54986,0.16604,-1.13381,0.47912
0.06381,0.4741,-0.21306,-1.71662,0.24252
-0.81746,-1.64647,-0.94427,0.38301,-0.29332
1.03949,0.64517,-0.63938,0.49317,0.43868
0.78524,-1.39327,0.98709,1.45021,-0.87588
0.66328,-1.0478,1.93582,1.9995,1.17541
-0.09867,0.76261,-0.14296,-0.2568,0.87821
-0.1001,-0.2136,0.77708,-0.04555,-0.48348
2.82741,0.21609,1.02036,1.73363,1.14664
-0.01439,1.68097,1.39054,0.75637,1.137
-1.92568,-0.82908,-0.92667,0.64758,-1.54249
0.27278,0.22001,-0.37821,-1.54085,-0.28368
2.36043,-0.24438,1.71488,2.02069,1.05106
-0.81887,-0.7319,0.43766,1.41409,1.07567
1.63311,2.59098,0.88267,0.33315,1.39517
0.9596,1.47608,0.49782,0.1846,-0.83454
-1.6444,-1.66452,-2.50558,-0.87942,-2.7018
0.05291,0.59578,1.27076,1.04919,-0.77264
0.25386,0.91897,-0.33901,0.68761,-0.44709
-0.43929,0.76771,-0.16469,-0.93054,-0.85318
-0.31786,2.10795,1.88031,-0.71735,-0.54704
-0.26438,-0.16386,-0.45152,0.49211,-2.29921
1.03719,1.73985,1.5129,0.68998,0.72579
1.29846,0.06484,0.1346,1.85043,-0.36877
0.08666,0.21137,0.73133,1.08344,-1.78527
-0.69719,-1.30878,0.95422,0.39986,-1.02779
1.64896,0.46089,-0.21772,-0.95971,0.87221
0.20808,0.38311,0.17076,1.4781,-1.30799
-0.7757,-1.32809,-1.24513,0.80611,-0.21194
-1.44905,-1.22574,-0.23821,-0.38612,0.88601
-0.60254,1.84388,-0.59043,-1.23139,1.28279
-0.47686,0.24136,0.49877,0.12155,-2.16272
0.02843,-0.1446,-0.5633,0.27964,-0.07052
0.00227,-0.63072,-1.37691,0.08657,-1.66675
-2.38648,-3.01758,-3.00281,-1.3865,-1.76332
-1.27391,0.54659,-0.70821,-1.92542,-0.75262
-0.96717,0.0895,-0.53655,0.02773,-0.77841
0.97097,0.73576,1.55236,1.53513,0.78231
-0.45455,-0.31623,1.20459,1.69981,-1.53828
1.45115,1.10458,1.49068,0.51813,-0.0795
0.63133,0.42995,-0.23898,1.90069,-1.38432
0.2651,2.04071,-0.01949,-0.5108,-1.34456
-0.6535,-2.21807,-0.60502,0.19742,-0.64589
4.21516,2.20548,2.99031,3.00602,3.17314
0.2557,0.56223,-0.33527,0.98917,-0.33114
-1.18999,0.7438,0.95925,-0.61704,-0.86196
-3.11978,-0.52133,-0.1386,-0.47773,-1.25281
-0.27541,-1.73433,-2.45905,0.28672,0.449
-0.21933,0.09574,0.33909,0.07118,0.37831
-1.27742,1.2668,1.59292,-1.25802,-0.29845
-0.39573,2.83961,0.30793,-0.70937,-1.03263
0.98959,1.64999,1.62922,-0.60198,-1.17325
-0.94622,1.69204,0.12301,-0.04487,-0.58676
