2.04571,0.61839,3.10257,1.63241,1.44425
-0.88992,-3.05348,-0.88494,0.633,-1.01222
0.70327,-0.82181,1.71956,1.50434,-0.69207
-0.50485,0.35496,-0.04973,0.21977,-1.99156
-1.40998,1.78278,-0.0761,-1.54397,-1.84338
0.17004,0.08841,-0.83716,-1.60932,-0.21221
1.10441,1.21296,1.40563,-0.03381,0.35438
0.00372,-0.21536,-0.89985,-0.44514,1.20492
-0.62353,0.12941,-0.2206,-0.90018,-1.46499
0.6425,0.09167,-0.1265,-0.89789,1.33914
0.92229,1.85958,2.34064,1.13918,0.93718
-1.02085,-0.06479,-2.93816,-1.28299,-2.08198
6e-05,-0.05212,0.30258,-0.42129,-0.45925
-0.64398,0.19552,-2.47923,-2.57675,-0.5335
0.88033,0.69595,-1.1719,-0.52863,2.19483
0.07946,-1.92921,-1.58884,-0.55573,-2.07231
0.14753,0.15518,-1.33667,-0.88908,0.05308
-1.14984,0.23126,-0.85509,-0.06708,-1.09254
-0.47593,0.85008,-0.07774,-1.53875,-1.49269
-0.06295,0.01973,-0.72338,0.0104,0.30688
0.47404,-0.36836,1.49369,2.86716,0.6569
-1.24623,-0.70677,1.12407,0.89607,-2.12745
-0.2477,0.4524,0.60303,0.51018,0.82521
-0.76772,2.28182,0.74388,-1.71129,0.29433
1.35652,1.73802,0.76675,0.3017,0.64855
0.53082,0.31043,0.49265,0.66333,0.18103
1.11903,-2.98389,-2.0016,-0.18008,-0.05647
1.33347,0.94591,0.95018,0.52675,1.21321
0.41195,-1.30112,0.32992,0.43998,-0.62846
1.05509,1.44952,0.94612,0.48913,1.40741
0.08347,1.07377,0.20554,-1.46037,0.172
0.113,0.59542,-0.12094,-0.307,0.57993
-0.38854,-1.23581,-0.17041,0.08756,-0.09816
-0.38108,-0.0344,-0.44945,0.60827,-0.26123
0.08454,-0.93349,-0.3375,1.30802,-0.53503
-1.13755,-0.23453,-0.64358,-1.034,-1.56315
-0.38137,-1.62731,-1.29534,-1.37685,-0.31869
-0.67837,-1.44698,-0.51461,-0.10961,-0.93097
-2.24633,-0.46723,-3.776,-2.04389,-0.54238
-1.72769,1.8694,-1.36886,-2.24319,-0.51609
-0.20758,1.21483,0.13822,-0.82121,0.88374
-0.86756,-0.62237,-0.48092,-0.04201,0.64247
-0.83443,0.35043,-1.18802,-0.7247,0.48399
-1.81154,0.42226,-1.5904,-0.312,2.15479
-0.86879,0.55416,0.37945,1.01435,2.52973
0.73893,2.50146,0.65759,-0.43254,-1.02452
-3.2702,-0.55494,-1.20094,-0.68305,-0.94146
-2.40622,-1.2599,-3.15293,-1.38134,-0.69217
1.20051,-0.33317,-0.19789,0.12322,1.17755
-0.71947,0.146,0.82648,0.49001,-0.74958
-0.27372,0.36717,1.90832,0.87032,-0.33094
-0.42911,-0.52504,0.10345,1.17508,0.08669
2.02908,0.43259,2.74371,3.00264,0.34605
1.30982,0.92187,2.59961,2.23726,0.11085
-0.49677,-0.25836,-0.41041,-0.00764,-1.05377
-0.27937,1.09065,2.71812,0.28442,-0.213
1.12044,2.28585,2.70412,-0.00054,0.6996
-0.84579,1.60199,2.1618,0.93595,0.97863
0.22554,0.50264,1.05622,-0.41279,-0.57912
0.60174,-0.00615,-0.68333,0.26716,2.09907
0.58272,-1.58407,-0.29046,-0.27992,1.85579
1.21587,1.58776,1.20637,0.0492,-0.2578
0.12472,-0.13131,-0.58418,-1.17598,-0.47505
0.5632,-0.82368,1.34807,-0.46283,1.52775
2.6188,0.49367,3.3382,2.54276,0.95112
1.06215,-0.50823,0.54926,1.91467,0.8224
2.32738,0.1963,2.92513,1.76316,0.11434
0.78319,-0.96707,2.66658,2.99249,-2.21158
-2.37786,-0.4586,-1.1612,0.16345,-2.4007
-0.90623,-0.25721,-1.88523,-2.64979,-1.05098
0.05497,1.07896,0.16409,-0.74109,-0.96728
0.20019,1.38387,1.18941,1.16596,0.45954
0.82641,0.6747,1.84588,0.75123,0.4158
-1.61751,0.23457,-0.16911,-0.88229,-1.08405
1.57681,1.14538,1.08678,0.84136,0.94161
2.38417,0.74957,1.14739,0.61393,0.68535
1.10056,-0.51846,2.02176,2.25581,-0.62137
-0.41612,-1.13074,1.7264,0.6297,-1.41397
0.65393,1.64502,2.33486,0.86026,-0.44692
-0.54818,-0.61199,-0.88463,-1.11542,-1.55565
3.30125,0.5139,1.94882,1.24005,0.80426
0.68238,-0.30916,2.15108,2.05245,0.94495
0.0967,0.01675,-0.30584,1.14869,-1.30228
-0.10868,0.03644,1.28132,1.21428,-0.01813
-0.7627,0.09835,-1.45892,0.0569,-0.95509
-3.06719,1.20187,-0.4761,-1.27582,-2.29842
-2.04711,-1.63702,-2.55673,-1.84188,1.68013
1.18688,0.95919,-0.38927,-0.04892,1.97637
-0.23837,0.30308,-1.17526,0.65457,1.70906
2.93006,-0.13663,2.95508,2.47634,-0.51273
0.70298,-0.57676,1.01148,1.04595,-1.15725
-1.29962,-1.42301,-1.24671,-0.198,-1.45917
1.37889,0.35286,2.37504,3.1113,1.66222
-1.46802,-0.56427,-0.52351,-0.05556,-1.60352
-1.89535,-1.08401,-2.663,-1.19023,-0.68708
-0.35295,-1.04439,-1.92648,-0.91866,0.32484
1.59461,-1.76014,0.99722,0.27692,0.75109
-1.21523,-0.40536,-2.36968,-2.16009,-0.19372
1.52907,2.66345,2.88851,1.50716,2.41668
1.04353,1.26604,2.14517,1.51591,0.12876
-1.39674,0.73961,0.18004,-0.69997,-1.61702
-0.53436,-2.07606,-1.41463,0.35532,0.0852
0.26635,-2.20126,-0.43885,0.89939,-0.86603
0.65998,1.3077,0.90828,-1.24474,-0.65819
-2.32979,1.01472,0.23049,-1.1186,-0.37689
-0.18587,-0.77193,-1.17039,-1.58558,1.80656
0.35787,0.48998,1.50061,-0.73086,1.48452
0.863,0.30972,-0.17773,0.62369,1.25577
1.50012,-0.57651,-0.41623,-0.9908,0.84716
-1.36414,0.22088,-0.48273,-0.51404,-0.6888
-2.12108,-0.34752,-2.58392,-1.35475,0.04382
