-0.62249,-2.17396,-1.30759,-1.2358,0.1156
1.08408,0.08115,-2.24726,-0.89984,0.81485
0.95736,-0.37075,-1.7645,0.3872,-1.64937
0.51025,-0.86881,-1.1491,0.28215,-0.0884
-1.35034,-1.11676,0.79758,-0.46513,-0.42636
-0.90782,-1.98479,-3.02755,-3.884,1.353
-1.41823,-3.19206,-1.24849,-1.89054,-0.22329
0.48729,-0.12502,0.76552,2.02951,0.7855
2.17045,1.31868,0.45337,1.67518,1.68269
0.4816,1.0401,1.96656,2.16806,-0.73557
-0.75582,0.55159,0.67662,0.40241,1.30106
-0.47048,-1.09064,-2.06416,-1.87831,1.83246
0.02515,-0.67541,0.024,-0.2293,0.49353
-1.75742,-0.87745,2.71867,0.76887,-0.63618
0.27269,-0.99597,0.45046,-0.43415,0.56241
0.5765,-0.81735,0.47251,1.64221,-0.48995
-0.39099,-1.15926,0.86981,-0.01341,0.01292
-1.21435,-0.47838,-0.50789,-1.32879,-0.4051
2.55162,0.83579,0.14948,2.9561,1.50756
1.80018,0.57366,-1.8439,1.65665,1.30694
0.55528,-0.20153,-2.47128,-1.50808,-0.22376
1.63989,-0.02066,-2.82489,-1.12156,-1.1009
0.49842,0.53957,-0.29541,2.21441,2.19895
0.03088,0.62078,2.9036,4.06573,1.81796
-1.97413,-0.05806,2.53981,1.09405,-0.24689
-0.99185,-0.18031,0.84561,-1.33976,0.05713
3.10908,1.58668,-1.59898,-1.28829,0.8732
0.18286,-1.86105,-2.43845,-2.22453,0.26677
0.64655,0.37738,-0.48889,1.63721,2.15604
-0.91621,1.00675,0.89089,1.59824,1.11809
-1.48095,-0.03447,2.13871,1.69269,-1.06707
-0.18062,-0.57705,-1.14323,-1.7853,0.53723
0.42245,1.34516,-1.28544,-1.18489,0.08871
0.00612,-0.62463,-0.94742,0.29501,-0.73099
-1.37631,3.16718,0.7967,2.19979,0.90898
-0.67534,0.82322,0.03605,0.6209,0.35078
-0.38352,1.85145,4.17168,4.09833,0.62275
-0.98187,2.84992,3.78877,2.40729,1.68135
0.43938,-0.22347,0.67054,-0.42514,-0.56867
-1.11298,-1.26079,-1.40326,-1.143,0.21814
0.86927,-0.48491,0.80382,1.71421,0.14771
1.69652,0.84156,2.49847,1.05188,-0.43882
1.35918,-0.65616,-1.17636,-1.40642,-0.01543
-0.15481,-1.39025,-1.05373,-1.18633,-0.33617
-0.19638,-0.6275,0.8215,1.17455,0.81007
1.31689,0.86959,-1.44519,-0.37044,0.99887
-0.92903,-1.12996,0.22464,-0.12446,0.88738
-1.59114,-1.7411,-0.04402,-0.0707,0.01777
-0.00793,-0.57028,-1.08569,-1.81098,-1.58668
-1.06183,0.19692,1.24233,1.44135,-0.15613
-0.95657,-0.70485,-0.99519,-2.46174,0.45325
-0.16448,0.20147,-0.87606,0.07298,-1.00807
0.43474,2.914,-0.04755,0.38252,0.63663
1.08151,0.40609,0.3309,0.72215,-0.04555
0.59532,0.86591,0.59002,0.39142,-1.66946
-0.60943,-0.99009,0.0983,-1.2801,-0.62417
-0.59237,0.74036,1.53723,1.92059,-0.60087
-1.27585,-1.44471,-2.58145,-2.50412,-0.72217
-1.61957,-2.28746,-0.29401,-1.15771,-1.02251
-0.5749,1.10669,1.48734,1.92078,-0.16674
