1.04633,1.09667,0.25411,0.59608,-2.04428
0.31447,-1.26787,-1.7182,-0.28021,-1.23477
1.93515,2.44752,0.15913,3.32864,2.52334
0.62252,-1.03053,-1.64373,-0.56493,-1.59025
0.40669,-1.08057,-0.98589,-1.57817,-0.94947
-0.60087,-0.58263,-0.02652,-0.17151,0.63139
-0.27354,1.36837,1.72181,1.29712,-0.50526
0.14334,-0.75052,-0.51434,-1.12187,-1.06159
1.09059,3.07203,0.17658,0.79867,1.19708
0.0635,-0.71234,-1.84103,-1.09057,-3.14897
-0.93437,0.12587,-0.29229,-1.02601,-1.75826
-1.1303,-0.11242,0.06929,1.91214,0.53931
-0.20282,1.24059,0.56924,0.79414,0.84829
0.74117,0.70019,-1.28341,-0.75842,-0.30047
0.62736,1.45187,1.90202,0.6677,-0.70607
-0.06261,-0.3573,-0.26123,-0.45639,-1.01937
0.47108,0.77136,-0.14188,0.82474,0.09716
-1.26213,0.8003,-1.11004,0.85702,-1.08418
0.43551,0.55613,-1.16092,-2.49161,-1.4798
-0.02914,-1.64454,-1.42382,-0.00893,-1.12282
0.66241,0.61147,-0.2098,1.35851,1.25292
-0.50423,0.18163,1.7334,0.04465,-0.26563
-1.2823,-1.16327,0.56492,-0.80873,-0.01119
-1.28371,-1.3188,0.43729,-1.36801,-0.85081
-0.36853,-0.67306,-0.62282,-1.43807,1.57222
0.51196,0.75128,-0.2065,0.37252,1.54024
-1.65285,-1.85394,-1.45407,-0.52592,-0.62532
-0.83492,-0.18164,0.59086,0.78158,3.0633
0.4109,-0.70855,-0.5442,0.95064,0.83656
-0.28878,-0.50573,1.81476,1.64918,0.9392
-2.13874,0.17234,0.98361,0.22268,0.56944
2.16716,3.67519,1.91444,2.17026,1.35359
0.5528,1.01321,0.42156,0.69897,-0.29566
-0.34097,0.45395,1.0775,-0.3081,-0.464
1.71736,2.81992,0.77794,0.82976,-0.15284
-0.98652,-0.41601,1.04889,0.31022,-2.54986
-0.47451,0.1031,0.51238,0.00218,1.24913
0.68041,0.87622,0.78037,0.48024,1.36987
0.55205,1.47088,-1.13512,-0.30737,1.11444
0.03806,-0.29828,0.61994,0.14704,-1.43917
1.7209,2.50303,1.38243,0.11689,0.28974
-0.91377,4.29963,2.57626,0.91427,-0.69058
0.08949,-0.2902,-0.92842,-1.76369,-2.23094
0.12441,0.52115,-0.70366,-0.06218,-0.96159
1.17081,1.0568,-1.72123,0.15257,0.65454
-0.13862,-0.86593,-1.21035,0.43505,-0.15368
-1.0684,-1.08064,0.3369,-1.93066,0.23447
-0.56869,0.86906,-0.39904,-0.36899,1.57764
0.34224,0.84545,-0.79175,1.84866,0.87311
2.0764,0.29928,-1.02968,1.33729,1.25408
-0.35159,-2.07406,-2.34147,-0.20964,-0.90843
-1.05182,-3.14205,-2.0619,-1.24348,-0.14949
-0.88208,-0.14892,-0.47728,0.14756,0.27508
0.25569,4.05783,2.54592,2.97183,1.15039
0.96717,-0.19598,-0.41945,0.38187,-1.52931
1.21363,-0.61767,-1.21697,0.62674,-1.06672
-0.33784,0.53531,0.71935,-1.05628,-1.48667
-0.79187,-0.47781,2.31607,-0.07051,-1.18492
-0.01808,-0.3714,0.23781,-0.94533,0.33839
-1.0106,0.15616,1.33995,0.29762,0.0283
-1.01219,-0.46838,-1.02523,0.21242,-0.01795
0.41753,-0.08442,-0.31094,-0.65923,-0.78047
0.71477,1.07109,0.29773,-1.35641,-2.00061
1.32647,0.07698,0.35354,0.89275,-1.44074
1.57475,1.16135,1.54957,1.42536,0.67974
-0.00403,3.27166,2.35416,0.70161,-1.73121
-1.03,1.60902,1.39917,-0.7523,-3.10786
0.50644,-0.86562,-0.14217,-3.70898,-4.66221
-0.15779,1.73727,2.00833,0.70179,0.07637
-1.37435,-0.227,-0.10228,-0.67431,-3.45234
-2.16403,-0.78372,-0.92685,-2.14396,-1.39011
-2.30965,-0.46839,0.12875,0.46482,0.81421
-1.47959,0.47156,0.78262,-0.38638,-0.33515
-0.6845,0.49267,0.47715,0.11394,1.29396
-2.30118,-1.61746,-0.20896,-1.72234,-0.45144
-1.1674,0.18787,-1.09961,0.71885,1.62329
0.89522,0.19518,-2.27878,-0.76426,-1.14495
0.20158,0.21941,0.01806,-0.08482,-0.23639
1.35037,1.55854,-0.68729,0.75933,-2.08889
1.3675,1.48786,0.60951,-0.3476,-2.28646
-0.34125,-0.65963,0.83332,-0.77365,-1.8214
0.7519,-0.33872,-1.12763,-0.24968,-0.18101
1.5096,0.55141,-1.02743,-0.63769,0.52684
0.30211,-0.19366,-1.64398,1.91441,-0.53301
-0.63142,0.15326,0.21513,-0.85866,0.17404
-0.00313,1.53115,0.8075,-0.38592,0.06773
-1.72654,-0.66166,-0.92877,-0.64705,-0.32169
-1.57728,0.60041,0.39273,-0.67181,-1.25559
-0.61746,-2.03055,-1.10166,-0.17932,-0.34314
1.81724,1.25925,1.32637,2.24899,2.16798
-1.03153,0.10111,-0.43174,-0.38789,-0.27087
0.37444,0.82258,0.4536,0.51471,0.99084
-0.19968,0.22315,0.71447,1.17238,0.65502
0.19046,0.05018,-0.2574,0.33736,-0.15833
-0.64859,-1.29949,0.42611,-1.1167,0.32172
0.57889,0.98901,0.62526,-0.0476,1.34574
0.2579,1.01158,0.08517,0.82212,0.64375
-1.39647,-2.21944,0.74166,-1.82382,-1.13817
0.96494,-0.11886,-0.20459,0.17466,1.02318
2.16835,0.69765,0.50496,1.36731,0.4761
1.57392,1.23328,0.89729,1.18841,-0.33582
-0.0346,0.31687,1.10651,-0.71904,-0.54557
1.11099,-0.44333,-0.25675,0.33981,-0.48124
0.20403,0.10568,0.67339,0.75044,1.34212
-1.52984,-1.19847,-1.18615,0.04357,-0.20683
-0.29925,1.22733,1.13778,1.58014,2.3244
-0.34559,2.95489,0.14661,1.89728,0.76011
0.71952,0.56034,-0.65978,0.99167,-1.21952
0.21674,1.27384,-0.29131,1.01492,-0.23406
-0.64678,-2.18108,-1.36367,-1.16122,0.19898
0.35758,0.82633,-0.19709,0.68591,2.22716
0.64426,0.14794,0.40413,0.47869,-0.35153
1.5695,1.46328,-0.21105,-0.36471,-1.03792
1.01148,-1.60801,-0.2119,-2.7112,-1.77277
0.13306,0.99943,0.80853,1.26976,-0.16565
-2.49836,-1.45921,-0.77425,-1.44376,-0.11563
-0.69614,-0.12162,-0.64566,0.78045,1.7128
-0.55786,1.15253,1.45888,0.80947,1.81446
-1.05793,0.97355,-0.37973,0.17311,0.22504
-1.65168,-1.36656,-0.40137,-0.0926,-0.45037
0.31222,0.26112,0.27691,1.58291,1.36631
