2.15359,-1.3786,-0.50023,-0.08036,-0.5572
0.29795,0.34988,-0.5997,-0.08598,1.0842
-0.45449,-0.48404,-0.69507,0.20406,0.17248
-1.42262,-0.89865,0.50929,-0.30475,0.56653
-1.57136,-1.45562,-0.59649,-1.7767,-0.83073
-0.42535,0.01553,-1.06706,0.36021,-1.00186
-0.35577,0.74286,-1.34877,0.30333,0.85828
-1.4088,-0.49691,0.71378,-0.83174,-1.35819
-1.54608,-1.6412,1.77424,0.02201,0.85826
-0.31968,-1.64599,1.62007,0.3011,-1.89867
0.17216,-1.43312,0.5154,-0.24034,-0.06172
0.47092,-0.26146,0.62827,-0.85733,0.22937
-0.23801,1.1979,0.2805,0.8355,0.45221
-2.19347,-1.12361,0.08586,-1.01247,-0.67098
-0.66634,-0.1597,1.78123,0.8559,-0.04917
-0.44584,0.08461,0.81174,-0.17191,-1.02783
-2.03785,-2.77819,0.01564,-2.1008,-2.16554
-1.75965,-3.69617,-1.14422,-1.46224,-0.50401
-2.1841,-0.52192,1.70498,-0.91246,-1.32584
-1.98213,-0.8715,1.41292,-0.42348,-1.29933
-0.61327,-1.78376,0.78444,-0.67102,-0.84078
1.91857,0.79502,0.16451,0.23595,0.4172
-1.75523,-2.36295,-0.63644,-1.14432,-1.78028
0.11871,0.35857,-0.68593,1.00069,-1.20221
1.79064,3.86289,-2.05835,-0.12159,0.42698
1.25679,3.36237,0.47357,1.02913,-1.2524
-0.69158,-1.7965,0.7085,-1.33731,-1.08261
1.78459,-0.07629,0.0833,0.57563,0.53251
1.32145,0.02893,0.3949,0.37801,0.25641
-0.7593,-0.07315,0.90415,-0.28871,-1.77752
-1.87357,0.09335,1.15152,0.18873,-0.35913
-3.64584,-1.89021,1.72699,0.35324,-0.00786
-1.56999,-1.26754,-0.00686,0.43141,0.67161
0.17336,0.35635,-0.1998,1.06816,-0.01419
-1.85755,-0.40445,0.71043,-0.50441,0.00424
-0.2448,-0.45006,-0.78536,0.09851,-0.55825
1.9429,0.78852,-0.5739,0.74508,-0.95622
-0.21741,0.54986,1.83647,-0.24053,0.47203
-1.3118,-2.81565,1.38558,-0.10043,-0.62744
1.09245,-1.0797,0.44028,0.72677,0.85195
-0.65316,-1.48829,1.57212,0.05324,0.93884
0.60008,-0.70811,-0.4507,0.49407,1.93021
1.2771,-0.10064,-2.00917,0.43,0.6786
1.71069,0.84649,-1.57747,-0.90255,-0.61079
2.43975,0.81509,-0.42914,-0.57754,-1.64768
-0.42692,-1.18169,-2.43657,-0.63588,0.20907
0.69262,1.00154,-2.01682,-1.07539,-1.76725
0.01088,0.71249,-1.32383,-1.5895,-0.25116
-2.31476,0.46505,-0.48839,-2.71997,-1.73204
-1.3942,1.39298,-1.12043,-1.44755,-0.07048
0.46094,0.50153,-0.19229,1.38924,0.7918
-0.74259,1.52802,-1.163,-0.74256,0.53768
0.79493,0.56635,-0.9386,0.50768,0.70096
0.19646,0.72256,-2.67255,-0.59448,-0.15257
0.28452,-0.34559,0.05076,-0.31606,-1.3839
-0.91282,-0.1033,2.02686,0.10495,-0.46103
0.27388,0.61083,0.92008,0.6258,0.7269
-1.06574,-0.79828,-0.10063,0.62506,1.02198
